algorithm,protocol_model,inv_no,result,states,time
LS+MP+H3,TL-C_NonIn_S_data,inv_112,Found,24433,4.50
LS+MP+H3,TL-C_NonIn_S_data,inv_113,Found,2140,3.25
LS+MP+H3,TL-C_NonIn_S_data,inv_114,Found,16988,3.97
LS+MP+H3,TL-C_NonIn_S_data,inv_115,Found,4112,3.40
LS+MP+H3,TL-C_NonIn_S_data,inv_116,Found,25383,4.80
LS+MP+H3,TL-C_NonIn_S_data,inv_117,Found,674,3.23
LS+MP+H3,TL-C_NonIn_S_data,inv_118,Found,72641,7.12
LS+MP+H3,TL-C_NonIn_S_data,inv_119,Found,14643,4.02
LS+MP+H3,TL-C_NonIn_S_data,inv_120,Found,58352,7.15
LS+MP+H3,TL-C_NonIn_S_data,inv_121,Found,1255,2.75
LS+MP+H3,TL-C_NonIn_S_data,inv_122,Found,3150510,181.35
LS+MP+H3,TL-C_NonIn_S_data,inv_123,Found,43555,6.13
LS+MP+H3,TL-C_NonIn_S_data,inv_124,Found,55106,5.96
LS+MP+H3,TL-C_NonIn_S_data,inv_125,Found,330,2.86
LS+MP+H3,TL-C_NonIn_S_data,inv_126,Found,68567,6.31
LS+MP+H3,TL-C_NonIn_S_data,inv_127,Found,81046,6.99
LS+MP+H3,TL-C_NonIn_S_data,inv_128,Found,108974,11.87
LS+MP+H3,TL-C_NonIn_S_data,inv_129,Found,5985593,380.18
LS+MP+H3,TL-C_NonIn_S_data,inv_130,Found,4562614,248.98
LS+MP+H3,TL-C_NonIn_S_data,inv_131,Found,4673853,247.45
LS+MP+H3,TL-C_NonIn_S_data,inv_132,Found,2701348,171.18
LS+MP+H3,TL-C_NonIn_S_data,inv_133,Found,4602203,305.16
LS+MP+H3,TL-C_NonIn_S_data,inv_134,MemoryOut,0,0
LS+MP+H3,TL-C_NonIn_S_data,inv_135,MemoryOut,0,0
LS+MP+H3,TL-C_NonIn_S_data,inv_136,MemoryOut,0,0
LS+MP+H3,TL-C_NonIn_S_data,inv_137,Found,4592569,309.13
LS+MP+H3,TL-C_NonIn_S_data,inv_138,MemoryOut,0,0
LS+MP+H3,TL-C_NonIn_S_data,inv_139,MemoryOut,0,0
LS+MP+H3,TL-C_NonIn_S_data,inv_140,MemoryOut,0,0
LS+MP+H3,TL-C_NonIn_S_data,inv_141,Found,1984077,102.71
LS+MP+H3,TL-C_NonIn_S_data,inv_142,MemoryOut,0,0
LS+MP+H3,TL-C_NonIn_S_data,inv_143,Found,610954,40.19
LS+MP+H3,TL-C_NonIn_S_data,inv_144,MemoryOut,0,0
LS+MP+H3,TL-C_NonIn_S_data,inv_145,Found,260,3.31
LS+MP+H3,TL-C_NonIn_S_data,inv_146,Found,356,3.28
LS+MP+H3,TL-C_NonIn_S_data,inv_147,Found,287,3.25
LS+MP+H3,TL-C_NonIn_S_data,inv_148,Found,392,3.33
LS+MP+H3,TL-C_NonIn_S_data,inv_149,Found,250,3.25
LS+MP+H3,TL-C_NonIn_S_data,inv_150,Found,269,3.29
LS+MP+H3,TL-C_NonIn_S_data,inv_151,Found,242,3.37
LS+MP+H3,TL-C_NonIn_S_data,inv_152,Found,391,3.31
LS+MP+H3,TL-C_NonIn_S_data,inv_153,Found,682,3.29
LS+MP+H3,TL-C_NonIn_S_data,inv_154,Found,1438,3.42
LS+MP+H3,TL-C_NonIn_S_data,inv_155,Found,277,3.29
LS+MP+H3,TL-C_NonIn_S_data,inv_156,Found,296,3.27
LS+MP+H3,TL-C_NonIn_S_data,inv_157,Found,269,3.22
LS+MP+H3,TL-C_NonIn_S_data,inv_158,Found,391,3.29
LS+MP+H3,TL-C_NonIn_S_data,inv_159,Found,707,3.30
LS+MP+H3,TL-C_NonIn_S_data,inv_160,Found,1245,3.33
LS+MP+H3,TL-C_NonIn_S_data,inv_161,Found,29,3.28
LS+MP+H3,TL-C_NonIn_S_data,inv_162,Found,56,3.29
LS+MP+H3,TL-C_NonIn_S_data,inv_163,Found,571,3.23
LS+MP+H3,TL-C_NonIn_S_data,inv_164,Found,79,3.31
LS+MP+H3,TL-C_NonIn_S_data,inv_165,Found,278,3.24
LS+MP+H3,TL-C_NonIn_S_data,inv_166,Found,642,2.77
LS+MP+H3,TL-C_NonIn_S_data,inv_167,Found,661,2.85
LS+MP+H3,TL-C_NonIn_S_data,inv_168,Found,333,3.14
LS+MP+H3,TL-C_NonIn_S_data,inv_169,Found,226,3.12
LS+MP+H3,TL-C_NonIn_S_data,inv_170,Found,913,3.25
LS+MP+H3,TL-C_NonIn_S_data,inv_171,Found,447,3.16
LS+MP+H3,TL-C_NonIn_S_data,inv_172,Found,468,3.29
LS+MP+H3,TL-C_NonIn_S_data,inv_173,Found,215,3.23
LS+MP+H3,TL-C_NonIn_S_data,inv_174,Found,866,3.25
LS+MP+H3,TL-C_NonIn_S_data,inv_175,Found,293,3.21
LS+MP+H3,TL-C_NonIn_S_data,inv_176,Found,272,3.15
LS+MP+H3,TL-C_NonIn_S_data,inv_177,Found,34,3.21
LS+MP+H3,TL-C_NonIn_S_data,inv_178,Found,44,3.22
LS+MP+H3,TL-C_NonIn_S_data,inv_179,Found,386,2.70
LS+MP+H3,TL-C_NonIn_S_data,inv_180,Found,65,3.02
LS+MP+H3,TL-C_NonIn_S_data,inv_181,Found,411,3.22
LS+MP+H3,TL-C_NonIn_S_data,inv_182,Found,549,3.20
LS+MP+H3,TL-C_NonIn_S_data,inv_183,Found,481,3.18
LS+MP+H3,TL-C_NonIn_S_data,inv_184,Found,123,3.19
LS+MP+H3,TL-C_NonIn_S_data,inv_185,Found,410,3.15
LS+MP+H3,TL-C_NonIn_S_data,inv_186,Found,668,3.17
LS+MP+H3,TL-C_NonIn_S_data,inv_187,Found,277,3.12
LS+MP+H3,TL-C_NonIn_S_data,inv_188,Found,322,3.16
LS+MP+H3,TL-C_NonIn_S_data,inv_189,Found,202,2.71
LS+MP+H3,TL-C_NonIn_S_data,inv_190,Found,481,3.17
LS+MP+H3,TL-C_NonIn_S_data,inv_191,Found,196,3.22
LS+MP+H3,TL-C_NonIn_S_data,inv_192,Found,146,3.22
LS+MP+H3,TL-C_NonIn_S_data,inv_193,Found,37,3.18
LS+MP+H3,TL-C_NonIn_S_data,inv_194,Found,1010,3.14
LS+MP+H3,TL-C_NonIn_S_data,inv_195,Found,1653,3.22
LS+MP+H3,TL-C_NonIn_S_data,inv_196,Found,109,3.21
LS+MP+H3,TL-C_NonIn_S_data,inv_197,Found,221,3.02
LS+MP+H3,TL-C_NonIn_S_data,inv_198,Found,609,3.21
LS+MP+H3,TL-C_NonIn_S_data,inv_199,Found,608,3.18
LS+MP+H3,TL-C_NonIn_S_data,inv_200,Found,122,3.18
LS+MP+H3,TL-C_NonIn_S_data,inv_201,Found,220,3.20
LS+MP+H3,TL-C_NonIn_S_data,inv_202,Found,361,3.20
LS+MP+H3,TL-C_NonIn_S_data,inv_203,Found,275,3.16
LS+MP+H3,TL-C_NonIn_S_data,inv_204,Found,368,3.22
LS+MP+H3,TL-C_NonIn_S_data,inv_205,Found,201,3.17
LS+MP+H3,TL-C_NonIn_S_data,inv_206,Found,339,3.16
LS+MP+H3,TL-C_NonIn_S_data,inv_207,Found,195,3.17
LS+MP+H3,TL-C_NonIn_S_data,inv_208,Found,145,3.17
LS+MP+H3,TL-C_NonIn_S_data,inv_209,Found,42,3.18
LS+MP+H3,TL-C_NonIn_S_data,inv_210,Found,55,3.17
LS+MP+H3,TL-C_NonIn_S_data,inv_211,Found,4360,3.29
LS+MP+H3,TL-C_NonIn_S_data,inv_212,Found,78,3.15
LS+MP+H3,TL-C_NonIn_S_data,inv_213,Found,327,3.20
LS+MP+H3,TL-C_NonIn_S_data,inv_214,Found,403,3.19
LS+MP+H3,TL-C_NonIn_S_data,inv_215,Found,402,3.20
LS+MP+H3,TL-C_NonIn_S_data,inv_216,Found,111,3.20
LS+MP+H3,TL-C_NonIn_S_data,inv_217,Found,613,3.15
LS+MP+H3,TL-C_NonIn_S_data,inv_218,Found,419,3.19
LS+MP+H3,TL-C_NonIn_S_data,inv_219,Found,273,3.21
LS+MP+H3,TL-C_NonIn_S_data,inv_220,Found,485,3.20
LS+MP+H3,TL-C_NonIn_S_data,inv_221,Found,192,3.21
LS+MP+H3,TL-C_NonIn_S_data,inv_222,Found,187,2.74
LS+MP+H3,TL-C_NonIn_S_data,inv_223,Found,186,3.18
LS+MP+H3,TL-C_NonIn_S_data,inv_224,Found,132,3.17
LS+MP+H3,TL-C_In_M_data,inv_1,Found,1,3.10
LS+MP+H3,TL-C_In_M_data,inv_2,Found,339,3.20
LS+MP+H3,TL-C_In_M_data,inv_3,Found,353,3.20
LS+MP+H3,TL-C_In_M_data,inv_4,Found,335,3.19
LS+MP+H3,TL-C_In_M_data,inv_5,Found,435,3.22
LS+MP+H3,TL-C_In_M_data,inv_6,Found,49517,17.30
LS+MP+H3,TL-C_In_M_data,inv_7,Found,147571,51.86
LS+MP+H3,TL-C_In_M_data,inv_8,Found,357,3.22
LS+MP+H3,TL-C_In_M_data,inv_9,Found,371,3.24
LS+MP+H3,TL-C_In_M_data,inv_10,Found,353,3.26
LS+MP+H3,TL-C_In_M_data,inv_11,Found,49792,22.00
LS+MP+H3,TL-C_In_M_data,inv_12,Found,48530,24.06
LS+MP+H3,TL-C_In_M_data,inv_13,Found,86861,35.76
LS+MP+H3,TL-C_In_M_data,inv_14,Found,89,3.15
LS+MP+H3,TL-C_In_M_data,inv_15,Found,94,3.13
LS+MP+H3,TL-C_In_M_data,inv_16,Found,101,3.21
LS+MP+H3,TL-C_In_M_data,inv_17,Found,484,3.25
LS+MP+H3,TL-C_In_M_data,inv_18,Found,120,3.20
LS+MP+H3,TL-C_In_M_data,inv_19,Found,96,3.16
LS+MP+H3,TL-C_In_M_data,inv_20,Found,325,3.21
LS+MP+H3,TL-C_In_M_data,inv_21,Found,324,3.21
LS+MP+H3,TL-C_In_M_data,inv_22,Found,319,3.20
LS+MP+H3,TL-C_In_M_data,inv_23,Found,100,3.07
LS+MP+H3,TL-C_In_M_data,inv_24,Found,114,3.20
LS+MP+H3,TL-C_In_M_data,inv_25,Found,2351,3.46
LS+MP+H3,TL-C_In_M_data,inv_26,Found,135,3.14
LS+MP+H3,TL-C_In_M_data,inv_27,Found,354,3.12
LS+MP+H3,TL-C_In_M_data,inv_28,Found,764,3.29
LS+MP+H3,TL-C_In_M_data,inv_29,Found,354,3.20
LS+MP+H3,TL-C_In_M_data,inv_30,Found,156,3.14
LS+MP+H3,TL-C_In_M_data,inv_31,Found,353,3.24
LS+MP+H3,TL-C_In_M_data,inv_32,Found,635,3.24
LS+MP+H3,TL-C_In_M_data,inv_33,Found,353,3.15
LS+MP+H3,TL-C_In_M_data,inv_34,Found,270,3.23
LS+MP+H3,TL-C_In_M_data,inv_35,Found,311,3.24
LS+MP+H3,TL-C_In_M_data,inv_36,Found,240,3.21
LS+MP+H3,TL-C_In_M_data,inv_37,Found,222,3.12
LS+MP+H3,TL-C_In_M_data,inv_38,Found,175,3.15
LS+MP+H3,TL-C_NonIn_M_data,inv_1,Found,1,3.07
LS+MP+H3,TL-C_NonIn_M_data,inv_2,MemoryOut,0,0
LS+MP+H3,TL-C_NonIn_M_data,inv_3,MemoryOut,0,0
LS+MP+H3,TL-C_NonIn_M_data,inv_4,Found,5934,3.24
LS+MP+H3,TL-C_NonIn_M_data,inv_5,Found,55064,7.11
LS+MP+H3,TL-C_NonIn_M_data,inv_6,Found,41473,5.95
LS+MP+H3,TL-C_NonIn_M_data,inv_7,MemoryOut,0,0
LS+MP+H3,TL-C_NonIn_M_data,inv_8,MemoryOut,0,0
LS+MP+H3,TL-C_NonIn_M_data,inv_9,Found,6028,3.50
LS+MP+H3,TL-C_NonIn_M_data,inv_10,MemoryOut,0,0
LS+MP+H3,TL-C_NonIn_M_data,inv_11,MemoryOut,0,0
LS+MP+H3,TL-C_NonIn_M_data,inv_12,MemoryOut,0,0
LS+MP+H3,TL-C_NonIn_M_data,inv_13,MemoryOut,0,0
LS+MP+H3,TL-C_NonIn_M_data,inv_14,MemoryOut,0,0
LS+MP+H3,TL-C_NonIn_M_data,inv_15,Found,55379,7.78
LS+MP+H3,TL-C_NonIn_M_data,inv_16,Found,601,3.20
LS+MP+H3,TL-C_NonIn_M_data,inv_17,MemoryOut,0,0
LS+MP+H3,TL-C_NonIn_M_data,inv_18,MemoryOut,0,0
LS+MP+H3,TL-C_NonIn_M_data,inv_19,Found,1143480,122.88
LS+MP+H3,TL-C_NonIn_M_data,inv_20,MemoryOut,0,0
LS+MP+H3,TL-C_NonIn_M_data,inv_21,Found,4492,3.37
LS+MP+H3,TL-C_NonIn_M_data,inv_22,Found,14261,4.18
LS+MP+H3,TL-C_NonIn_M_data,inv_23,Found,4504,3.42
LS+MP+H3,TL-C_NonIn_M_data,inv_24,Found,30800,5.81
LS+MP+H3,TL-C_NonIn_M_data,inv_25,Found,4978,3.46
LS+MP+H3,TL-C_NonIn_M_data,inv_26,Found,1545947,190.17
LS+MP+H3,TL-C_NonIn_M_data,inv_27,Found,4708,3.44
LS+MP+H3,TL-C_NonIn_M_data,inv_28,MemoryOut,0,0
LS+MP+H3,TL-C_NonIn_M_data,inv_29,MemoryOut,0,0
LS+MP+H3,TL-C_NonIn_M_data,inv_30,MemoryOut,0,0
LS+MP+H3,TL-C_NonIn_M_data,inv_31,MemoryOut,0,0
LS+MP+H3,TL-C_NonIn_M_data,inv_32,MemoryOut,0,0
LS+MP+H3,TL-C_NonIn_M_data,inv_33,MemoryOut,0,0
LS+MP+H3,TL-C_NonIn_M_data,inv_34,MemoryOut,0,0
LS+MP+H3,TL-C_NonIn_M_data,inv_35,MemoryOut,0,0
LS+MP+H3,TL-C_NonIn_M_data,inv_36,MemoryOut,0,0
LS+MP+H3,TL-C_NonIn_M_data,inv_37,Found,4833,3.49
LS+MP+H3,TL-C_NonIn_M_data,inv_38,Found,4644,3.43
LS+MP+H3,TL-C_NonIn_M_data,inv_39,Found,4631,3.43
LS+MP+H3,TL-C_NonIn_M_data,inv_40,Found,4983,3.47
LS+MP+H3,TL-C_NonIn_M_data,inv_41,Found,6289,3.02
LS+MP+H3,TL-C_NonIn_M_data,inv_42,Found,238879,22.77
LS+MP+H3,TL-C_NonIn_M_data,inv_43,Found,475,3.19
LS+MP+H3,TL-C_NonIn_M_data,inv_44,Found,166546,17.26
LS+MP+H3,TL-C_NonIn_M_data,inv_45,Found,166405,17.39
LS+MP+H3,TL-C_NonIn_M_data,inv_46,Found,82163,9.93
LS+MP+H3,TL-C_NonIn_M_data,inv_47,Found,487,3.20
LS+MP+H3,TL-C_NonIn_M_data,inv_48,Found,1528804,116.16
LS+MP+H3,TL-C_NonIn_M_data,inv_49,Found,1528146,150.80
LS+MP+H3,TL-C_NonIn_M_data,inv_50,Found,1528120,168.41
LS+MP+H3,TL-C_NonIn_M_data,inv_51,Found,599,3.20
LS+MP+H3,TL-C_NonIn_M_data,inv_52,MemoryOut,0,0
LS+MP+H3,TL-C_NonIn_M_data,inv_53,MemoryOut,0,0
LS+MP+H3,TL-C_NonIn_M_data,inv_54,MemoryOut,0,0
LS+MP+H3,TL-C_NonIn_M_data,inv_55,Found,507,3.24
LS+MP+H3,TL-C_NonIn_M_data,inv_56,MemoryOut,0,0
LS+MP+H3,TL-C_NonIn_M_data,inv_57,MemoryOut,0,0
LS+MP+H3,TL-C_NonIn_M_data,inv_58,MemoryOut,0,0
LS+MP+H3,TL-C_NonIn_M_data,inv_59,Found,156183,17.57
LS+MP+H3,TL-C_NonIn_M_data,inv_60,Found,40545,6.59
LS+MP+H3,TL-C_NonIn_M_data,inv_61,Found,55968,8.49
LS+MP+H3,TL-C_NonIn_M_data,inv_62,MemoryOut,0,0
LS+MP+H3,TL-C_NonIn_M_data,inv_63,Found,1528059,136.38
LS+MP+H3,TL-C_NonIn_M_data,inv_64,Found,1528185,170.32
LS+MP+H3,TL-C_NonIn_M_data,inv_65,Found,1528053,151.92
LS+MP+H3,TL-C_NonIn_M_data,inv_66,Found,1528010,154.26
LS+MP+H3,TL-C_NonIn_M_data,inv_67,MemoryOut,0,0
LS+MP+H3,TL-C_NonIn_M_data,inv_68,MemoryOut,0,0
LS+MP+H3,TL-C_NonIn_M_data,inv_69,MemoryOut,0,0
LS+MP+H3,TL-C_NonIn_M_data,inv_70,MemoryOut,0,0
LS+MP+H3,TL-C_NonIn_M_data,inv_71,MemoryOut,0,0
LS+MP+H3,TL-C_NonIn_M_data,inv_72,MemoryOut,0,0
LS+MP+H3,TL-C_NonIn_M_data,inv_73,MemoryOut,0,0
LS+MP+H3,TL-C_NonIn_M_data,inv_74,MemoryOut,0,0
LS+MP+H3,TL-C_NonIn_M_data,inv_75,Found,585,4.85
LS+MP+H3,TL-C_NonIn_M_data,inv_76,Found,632,4.88
LS+MP+H3,TL-C_NonIn_M_data,inv_77,Found,561,3.36
LS+MP+H3,TL-C_NonIn_M_data,inv_78,Found,549,2.80
LS+MP+H3,TL-C_NonIn_M_data,inv_79,Found,606,3.20
LS+MP+H3,TL-C_NonIn_M_data,inv_80,Found,537,3.19
LS+MP+H3,TL-C_NonIn_M_data,inv_81,Found,2397,3.30
LS+MP+H3,TL-C_NonIn_M_data,inv_82,Found,2729,3.27
LS+MP+H3,TL-C_NonIn_M_data,inv_83,Found,3373859,403.64
LS+MP+H3,TL-C_NonIn_M_data,inv_84,Found,674,3.27
LS+MP+H3,TL-C_NonIn_M_data,inv_85,Found,2122,2.92
LS+MP+H3,TL-C_NonIn_M_data,inv_86,Found,37199,6.71
LS+MP+H3,TL-C_NonIn_M_data,inv_87,MemoryOut,0,0
LS+MP+H3,TL-C_NonIn_M_data,inv_88,Found,1863920,176.62
LS+MP+H3,TL-C_NonIn_M_data,inv_89,Found,2085,3.30
LS+MP+H3,TL-C_NonIn_M_data,inv_90,Found,39151,5.33
LS+MP+H3,TL-C_NonIn_M_data,inv_91,MemoryOut,0,0
LS+MP+H3,TL-C_NonIn_M_data,inv_92,Found,49559,7.56
LS+MP+H3,TL-C_NonIn_M_data,inv_93,Found,450,3.20
LS+MP+H3,TL-C_NonIn_M_data,inv_94,Found,205073,22.64
LS+MP+H3,TL-C_NonIn_M_data,inv_95,MemoryOut,0,0
LS+MP+H3,TL-C_NonIn_M_data,inv_96,Found,2074427,225.18
LS+MP+H3,TL-C_NonIn_M_data,inv_97,Found,138336,13.30
LS+MP+H3,TL-C_NonIn_M_data,inv_98,Found,5028,5.76
LS+MP+H3,TL-C_NonIn_M_data,inv_99,Found,1213581,70.41
LS+MP+H3,TL-C_NonIn_M_data,inv_100,Found,1145,4.27
LS+MP+H3,TL-C_NonIn_M_data,inv_101,Found,573487,36.27
LS+MP+H3,TL-C_NonIn_M_data,inv_102,Found,55327,9.45
LS+MP+H3,TL-C_NonIn_M_data,inv_103,Found,151429,17.82
LS+MP+H3,TL-C_NonIn_M_data,inv_104,Found,919424,77.17
LS+MP+H3,TL-C_NonIn_M_data,inv_105,Found,1175464,65.05
LS+MP+H3,TL-C_NonIn_M_data,inv_106,Found,6894,3.68
LS+MP+H3,TL-C_NonIn_M_data,inv_107,Found,3457482,256.74
LS+MP+H3,TL-C_NonIn_M_data,inv_108,Found,62311,9.10
LS+MP+H3,TL-C_NonIn_M_data,inv_109,Found,264446,32.90
LS+MP+H3,TL-C_NonIn_M_data,inv_110,Found,245123,28.79
LS+MP+H3,TL-C_NonIn_M_data,inv_111,MemoryOut,0,0
LS+MP+H3,TL-C_NonIn_M_data,inv_112,Found,74911,9.37
LS+MP+H3,TL-C_NonIn_M_data,inv_113,Found,1223,2.93
LS+MP+H3,TL-C_NonIn_M_data,inv_114,Found,142552,16.06
LS+MP+H3,TL-C_NonIn_M_data,inv_115,Found,130254,15.78
LS+MP+H3,TL-C_NonIn_M_data,inv_116,Found,247448,22.67
LS+MP+H3,TL-C_NonIn_M_data,inv_117,Found,2338,3.28
LS+MP+H3,TL-C_NonIn_M_data,inv_118,Found,275284,31.25
LS+MP+H3,TL-C_NonIn_M_data,inv_119,Found,75215,10.20
LS+MP+H3,TL-C_NonIn_M_data,inv_120,Found,790944,91.65
LS+MP+H3,TL-C_NonIn_M_data,inv_121,Found,2353,3.26
LS+MP+H3,TL-C_NonIn_M_data,inv_122,Found,553516,63.97
LS+MP+H3,TL-C_NonIn_M_data,inv_123,Found,424936,44.02
LS+MP+H3,TL-C_NonIn_M_data,inv_124,Found,775060,87.77
LS+MP+H3,TL-C_NonIn_M_data,inv_125,Found,611,3.28
LS+MP+H3,TL-C_NonIn_M_data,inv_126,Found,628969,73.91
LS+MP+H3,TL-C_NonIn_M_data,inv_127,Found,593554,66.80
LS+MP+H3,TL-C_NonIn_M_data,inv_128,Found,2117316,262.97
LS+MP+H3,TL-C_NonIn_M_data,inv_129,MemoryOut,0,0
LS+MP+H3,TL-C_NonIn_M_data,inv_130,MemoryOut,0,0
LS+MP+H3,TL-C_NonIn_M_data,inv_131,MemoryOut,0,0
LS+MP+H3,TL-C_NonIn_M_data,inv_132,MemoryOut,0,0
LS+MP+H3,TL-C_NonIn_M_data,inv_133,MemoryOut,0,0
LS+MP+H3,TL-C_NonIn_M_data,inv_134,MemoryOut,0,0
LS+MP+H3,TL-C_NonIn_M_data,inv_135,MemoryOut,0,0
LS+MP+H3,TL-C_NonIn_M_data,inv_136,MemoryOut,0,0
LS+MP+H3,TL-C_NonIn_M_data,inv_137,MemoryOut,0,0
LS+MP+H3,TL-C_NonIn_M_data,inv_138,MemoryOut,0,0
LS+MP+H3,TL-C_NonIn_M_data,inv_139,MemoryOut,0,0
LS+MP+H3,TL-C_NonIn_M_data,inv_140,MemoryOut,0,0
LS+MP+H3,TL-C_NonIn_M_data,inv_141,Found,1323244,115.04
LS+MP+H3,TL-C_NonIn_M_data,inv_142,MemoryOut,0,0
LS+MP+H3,TL-C_NonIn_M_data,inv_143,MemoryOut,0,0
LS+MP+H3,TL-C_NonIn_M_data,inv_144,MemoryOut,0,0
LS+MP+H3,TL-C_NonIn_M_data,inv_145,Found,412,3.64
LS+MP+H3,TL-C_NonIn_M_data,inv_146,Found,1572,3.56
LS+MP+H3,TL-C_NonIn_M_data,inv_147,Found,445,3.82
LS+MP+H3,TL-C_NonIn_M_data,inv_148,Found,1132,3.30
LS+MP+H3,TL-C_NonIn_M_data,inv_149,Found,401,6.16
LS+MP+H3,TL-C_NonIn_M_data,inv_150,Found,423,5.93
LS+MP+H3,TL-C_NonIn_M_data,inv_151,Found,390,3.84
LS+MP+H3,TL-C_NonIn_M_data,inv_152,Found,579,3.23
LS+MP+H3,TL-C_NonIn_M_data,inv_153,Found,774,3.23
LS+MP+H3,TL-C_NonIn_M_data,inv_154,Found,4300,3.46
LS+MP+H3,TL-C_NonIn_M_data,inv_155,Found,434,3.24
LS+MP+H3,TL-C_NonIn_M_data,inv_156,Found,456,3.25
LS+MP+H3,TL-C_NonIn_M_data,inv_157,Found,423,3.22
LS+MP+H3,TL-C_NonIn_M_data,inv_158,Found,683,3.22
LS+MP+H3,TL-C_NonIn_M_data,inv_159,Found,823,3.22
LS+MP+H3,TL-C_NonIn_M_data,inv_160,Found,4068,3.47
LS+MP+H3,TL-C_NonIn_M_data,inv_161,Found,19,3.18
LS+MP+H3,TL-C_NonIn_M_data,inv_162,Found,152,3.14
LS+MP+H3,TL-C_NonIn_M_data,inv_163,Found,12633,3.68
LS+MP+H3,TL-C_NonIn_M_data,inv_164,Found,178,2.83
LS+MP+H3,TL-C_NonIn_M_data,inv_165,Found,1173,3.17
LS+MP+H3,TL-C_NonIn_M_data,inv_166,Found,2132,3.24
LS+MP+H3,TL-C_NonIn_M_data,inv_167,Found,3885,3.31
LS+MP+H3,TL-C_NonIn_M_data,inv_168,Found,470,3.19
LS+MP+H3,TL-C_NonIn_M_data,inv_169,Found,353,3.17
LS+MP+H3,TL-C_NonIn_M_data,inv_170,Found,3806,3.31
LS+MP+H3,TL-C_NonIn_M_data,inv_171,Found,653,2.72
LS+MP+H3,TL-C_NonIn_M_data,inv_172,Found,1080,3.14
LS+MP+H3,TL-C_NonIn_M_data,inv_173,Found,339,3.10
LS+MP+H3,TL-C_NonIn_M_data,inv_174,Found,1727,2.77
LS+MP+H3,TL-C_NonIn_M_data,inv_175,Found,525,3.11
LS+MP+H3,TL-C_NonIn_M_data,inv_176,Found,413,3.13
LS+MP+H3,TL-C_NonIn_M_data,inv_177,Found,121,2.70
LS+MP+H3,TL-C_NonIn_M_data,inv_178,Found,139,3.11
LS+MP+H3,TL-C_NonIn_M_data,inv_179,Found,422,3.04
LS+MP+H3,TL-C_NonIn_M_data,inv_180,Found,163,3.10
LS+MP+H3,TL-C_NonIn_M_data,inv_181,Found,2928,3.16
LS+MP+H3,TL-C_NonIn_M_data,inv_182,Found,802,3.12
LS+MP+H3,TL-C_NonIn_M_data,inv_183,Found,575,3.12
LS+MP+H3,TL-C_NonIn_M_data,inv_184,Found,231,3.10
LS+MP+H3,TL-C_NonIn_M_data,inv_185,Found,2927,3.24
LS+MP+H3,TL-C_NonIn_M_data,inv_186,Found,2235,3.23
LS+MP+H3,TL-C_NonIn_M_data,inv_187,Found,418,3.16
LS+MP+H3,TL-C_NonIn_M_data,inv_188,Found,458,3.16
LS+MP+H3,TL-C_NonIn_M_data,inv_189,Found,323,3.08
LS+MP+H3,TL-C_NonIn_M_data,inv_190,Found,562,3.15
LS+MP+H3,TL-C_NonIn_M_data,inv_191,Found,316,3.14
LS+MP+H3,TL-C_NonIn_M_data,inv_192,Found,257,3.12
LS+MP+H3,TL-C_NonIn_M_data,inv_193,Found,129,3.15
LS+MP+H3,TL-C_NonIn_M_data,inv_194,Found,3742,3.20
LS+MP+H3,TL-C_NonIn_M_data,inv_195,Found,3670,3.20
LS+MP+H3,TL-C_NonIn_M_data,inv_196,Found,215,3.16
LS+MP+H3,TL-C_NonIn_M_data,inv_197,Found,347,3.15
LS+MP+H3,TL-C_NonIn_M_data,inv_198,Found,541,3.15
LS+MP+H3,TL-C_NonIn_M_data,inv_199,Found,540,2.65
LS+MP+H3,TL-C_NonIn_M_data,inv_200,Found,230,3.14
LS+MP+H3,TL-C_NonIn_M_data,inv_201,Found,346,3.15
LS+MP+H3,TL-C_NonIn_M_data,inv_202,Found,531,3.10
LS+MP+H3,TL-C_NonIn_M_data,inv_203,Found,419,3.07
LS+MP+H3,TL-C_NonIn_M_data,inv_204,Found,484,3.18
LS+MP+H3,TL-C_NonIn_M_data,inv_205,Found,322,3.04
LS+MP+H3,TL-C_NonIn_M_data,inv_206,Found,515,2.71
LS+MP+H3,TL-C_NonIn_M_data,inv_207,Found,315,3.15
LS+MP+H3,TL-C_NonIn_M_data,inv_208,Found,256,2.65
LS+MP+H3,TL-C_NonIn_M_data,inv_209,Found,135,3.13
LS+MP+H3,TL-C_NonIn_M_data,inv_210,Found,151,3.13
LS+MP+H3,TL-C_NonIn_M_data,inv_211,Found,2566,2.77
LS+MP+H3,TL-C_NonIn_M_data,inv_212,Found,177,3.15
LS+MP+H3,TL-C_NonIn_M_data,inv_213,Found,1024,2.83
LS+MP+H3,TL-C_NonIn_M_data,inv_214,Found,760,3.12
LS+MP+H3,TL-C_NonIn_M_data,inv_215,Found,995,3.18
LS+MP+H3,TL-C_NonIn_M_data,inv_216,Found,218,2.63
LS+MP+H3,TL-C_NonIn_M_data,inv_217,Found,1102,3.14
LS+MP+H3,TL-C_NonIn_M_data,inv_218,Found,908,2.89
LS+MP+H3,TL-C_NonIn_M_data,inv_219,Found,413,3.15
LS+MP+H3,TL-C_NonIn_M_data,inv_220,Found,675,3.07
LS+MP+H3,TL-C_NonIn_M_data,inv_221,Found,312,3.19
LS+MP+H3,TL-C_NonIn_M_data,inv_222,Found,306,3.10
